	freq	pmi	t-score	trigram	xi square	z-score
234	20	0.8860774129563017	-0.744839646766659	<x> <x> доказательство_s	3.631148138346484e+32	-0.6896216409093364
639	10	0.7752969822377648	-0.8211051089280796	<x> <x> выражение_s	3.541322256856451e+32	-0.7315983782922529
588	10	0.7638970017314561	-0.8527059475511225	<x> точка_s в_pr	4.577373576013863e+29	-0.7567586676509291
57	46	0.9306371911334805	-0.8889687255309489	<x> <x> задача_s	3.7819256064342954e+32	-0.8358753027196413
363	15	0.7963585977655945	-0.9349395229571471	<x> следовательно_adv <x>	1.526821063012443e+29	-0.8391267927300154
233	20	0.826371166832034	-0.9652752355736836	координата_s <x> <x>	1.4013914064302865e+33	-0.8754121600541276
734	9	0.6956931353404305	-0.9933414017705926	<x> тогда_adv в_pr	4.6211734272131066e+29	-0.8609757985303652
371	14	0.7574857061213044	-1.0300937607808711	порядок_s <x> <x>	1.4005025305441674e+33	-0.9121575817548767
79	37	0.882603460859262	-1.0301985705583345	<x> <x> матрица_s	3.751916584733082e+32	-0.9526780457981321
360	15	0.7545384220709674	-1.0763490191090461	получать_v <x> <x>	1.401233079153126e+33	-0.9521439770069363
955	7	0.6143607640227069	-1.080290204412254	со_pr <x> <x>	1.401075378492066e+33	-0.9103137515091241
964	7	0.6143607640227069	-1.0802902044122547	<x> <x> со_pr	3.543144983185949e+32	-0.9103137515091245
849	8	0.6406474555429827	-1.08295800508948	<x> степень_s <x>	4.225089486637091e+28	-0.9209134639033367
376	14	0.7408219750411484	-1.0855290160379405	в_pr <x> с_pr	5.263265927013981e+31	-0.9557106172649321
53	47	0.8934458579043338	-1.1010752655640381	<x> определение_s <x>	1.523076326425923e+30	-1.0220547580293962
199	22	0.8040942465451997	-1.101130644834776	<x> <x> система_s	3.657004635117197e+32	-0.9909397489320994
251	19	0.7786021269614367	-1.119250721752991	<x> например_adv <x>	2.3965589987559106e+29	-0.9983868145572387
954	7	0.577418310139338	-1.1769333704192206	у_pr <x> в_pr	3.6767327413760647e+31	-0.9791340389111055
762	9	0.6108029446095179	-1.2353658891105888	теперь_adv <x> <x>	1.400399290279541e+33	-1.0397065153962592
5	133	0.9607509163519807	-1.2421360498695282	для_pr <x> <x>	1.4323586366915237e+33	-1.180203082347521
59	46	0.8624189622837096	-1.2604210840553562	<x> <x> определение_s	3.793207618190875e+32	-1.1574515045124545
168	24	0.7700792729667452	-1.2944093694765526	поскольку_conj <x> <x>	1.402899047035927e+33	-1.1512251908880444
170	24	0.7700792729667454	-1.2944093694765526	<x> <x> поскольку_conj	3.6514567805696675e+32	-1.1512251908880444
393	14	0.671585632715657	-1.322839229956013	<x> <x> то	3.59068881319615e+32	-1.1370274043297914
214	21	0.7369800506866628	-1.345261036701102	<x> система_s <x>	3.330038761685979e+29	-1.1828053239468357
111	31	0.7936236300443557	-1.3571756648530233	о_pr <x> <x>	1.4057225898817033e+33	-1.2169380740320386
96	34	0.8051211976201599	-1.3637617854759327	получить_v <x> <x>	1.40520217115983e+33	-1.2277260992078354
569	11	0.6031424753155264	-1.390677120946398	иметь_v в_pr <x>	1.359231696136111e+32	-1.1673160432295637
904	8	0.5306746135178514	-1.3927706886408193	<x> интеграл_s <x>	5.813412860353209e+28	-1.1400772062006659
87	35	0.8024331121752788	-1.397285629476075	<x> матрица_s <x>	7.78790292138316e+29	-1.25673458486395
524	11	0.5883655554897624	-1.4391398066269838	<x> <x> свойство_s	3.570538174341113e+32	-1.2018243043371442
967	7	0.4706565019539494	-1.4705483460267017	на_pr <x> для_pr	1.2332155824750944e+31	-1.1789634071158643
337	16	0.6478072471158489	-1.5041500670984576	вопрос_s <x> <x>	1.401656673239019e+33	-1.2822598089936832
177	23	0.7138964375736218	-1.507924035095544	рассмотреть_v <x> <x>	1.4039524272317216e+33	-1.3152603878593003
176	23	0.7138964375736218	-1.507924035095544	<x> рассмотреть_v <x>	6.148376001292318e+29	-1.3152603878593003
399	14	0.6143607640227069	-1.5277610583786125	<x> между_pr <x>	1.936628777313146e+29	-1.2873780533989347
166	24	0.7039123490009993	-1.585073828377483	<x> <x> элемент_s	3.712698358523292e+32	-1.377777274699353
6	129	0.9166957362740451	-1.6134273200384874	<x> для_pr <x>	1.6261229577539772e+31	-1.5097534110330544
824	8	0.4533688873504021	-1.625130201304325	<x> во_pr <x>	1.6992082059534062e+29	-1.2951114249737459
9	102	0.8891352389124016	-1.6571398397113162	<x> с_pr <x>	1.168420775840492e+31	-1.5359161365348923
302	17	0.5919059131950111	-1.7745948689790503	<x> <x> координата_s	3.751916584733082e+32	-1.4837819884940695
300	17	0.5919059131950111	-1.7745948689790503	<x> оператор_s <x>	2.971484553985761e+29	-1.4837819884940695
719	9	0.43536093819963967	-1.7830425127024747	согласно_pr <x> <x>	1.4014973052555526e+33	-1.4121154508838178
595	10	0.45752304412090206	-1.8026340234365545	на_pr <x> на_pr	1.6160986542758702e+31	-1.438638902618621
495	12	0.5001171465418816	-1.8164591940582495	пространство_s <x> <x>	1.4008139410263042e+33	-1.4712312244155161
18	80	0.8377888242617264	-1.8448255199446342	<x> <x> называться_v	3.9912394014322724e+32	-1.6797135938736218
207	21	0.6197139985169138	-1.8472149534946334	через_pr <x> <x>	1.4037844939529347e+33	-1.5594585756043178
264	18	0.5861408903752486	-1.850342089390405	виде_pr <x> <x>	1.4024085916452888e+33	-1.5440280250950853
2	400	0.9805420969597941	-1.8522972813162666	в_pr <x> <x>	1.5681447121933662e+33	-1.7720547549931192
663	9	0.40254288685931444	-1.893092871988723	в_pr <x> называться_v	5.263265927013981e+31	-1.4823160744592976
598	10	0.42017210974793706	-1.9328524561895706	по_pr <x> в_pr	4.3215652904078345e+31	-1.5227235480891366
815	8	0.3563444329555378	-1.9349428848556651	<x> <x> корень_s	3.539499966420717e+32	-1.4910200650256158
178	23	0.6180809622876366	-1.9407984957959674	в_pr <x> на_pr	6.344137204454177e+31	-1.6375367594375776
454	13	0.4835988181518272	-1.9539215740473537	переменный_a <x> <x>	1.4011278756532406e+33	-1.5735341017132334
320	16	0.524071878693604	-1.997059028331156	<x> пусть_conj <x>	3.1315497921934673e+29	-1.6309916425554818
42	58	0.7623772388120325	-2.0637791222228126	<x> <x> функция_s	3.9164291558283254e+32	-1.8305962962225906
198	22	0.5783814669171402	-2.0819570520752784	<x> элемент_s <x>	3.3441737901850786e+29	-1.7326346996129505
408	14	0.4551621691734529	-2.1425265436464107	<x> <x> вопрос_s	3.599865613927562e+32	-1.7085004604558063
321	16	0.48911685520085	-2.1441361970914015	<x> если_conj в_pr	1.81357436347247e+30	-1.7300232798263264
832	8	0.28763168287152346	-2.1673023975191694	<x> воспользоваться_v <x>	1.3798620648462479e+29	-1.6307693851528724
575	11	0.37458626445802257	-2.19874109642278	<x> пространство_s <x>	1.7707818348785276e+29	-1.7050420763837222
706	9	0.31363585812054134	-2.2041180715702993	<x> иметь_v в_pr	1.0308027789283778e+30	-1.6734853393805234
738	9	0.31363585812054134	-2.2041180715702993	иметь_v <x> в_pr	4.255676878052577e+31	-1.6734853393805234
222	20	0.5280298922622875	-2.2144102388134876	<x> <x> множество_s	3.679235185682692e+32	-1.8109841741863835
21	77	0.7826472700692653	-2.222302019243394	называться_v <x> <x>	1.4228039289159712e+33	-1.9851045702580403
725	9	0.29885893829477744	-2.2576955864821104	<x> свойство_s <x>	9.864040007410358e+28	-1.7054079871430914
339	15	0.43756520912636954	-2.292470686015378	<x> <x> например_adv	3.616411282204687e+32	-1.8169545913628005
193	22	0.5294718664361938	-2.315487149037303	<x> <x> вид_s	3.6366816388219474e+32	-1.8945932602243465
99	33	0.6187392045332814	-2.3210543911308927	<x> <x> можно_adv	3.823369287002808e+32	-1.9588221395106005
912	8	0.2435765027935882	-2.32220873929484	за_pr <x> <x>	1.4018166634639475e+33	-1.7208512360702766
611	10	0.29885893829477767	-2.379820105531041	<x> <x> задать_partcp	3.5632237371587186e+32	-1.7976578597384396
465	12	0.35243997849962155	-2.385621436965604	<x> <x> см	3.596193587407707e+32	-1.835816155690939
378	14	0.38938557524452605	-2.417013088400258	в_pr <x> из_pr	4.6378190032327245e+31	-1.8839419962069295
341	15	0.3960074508093684	-2.4726532319699612	если_conj <x> в_pr	4.197467356763216e+31	-1.9317389266883547
11	94	0.7712987486185434	-2.5513537117016525	с_pr <x> <x>	1.4261529820700796e+33	-2.2700888610640084
217	21	0.4671746868754331	-2.564291977485393	<x> <x> решение_s	3.6514567805696675e+32	-2.053356828589564
113	31	0.5491516752369893	-2.6359287949649493	как_conj <x> <x>	1.4058972333018083e+33	-2.171547801504994
20	79	0.7307344488126933	-2.659100167192072	<x> иметь_v <x>	7.208871025120882e+30	-2.332928064030446
12	92	0.7522999498749676	-2.684672506434133	при_pr <x> <x>	1.418434857499489e+33	-2.3730336507307173
530	11	0.2191317458240432	-2.8262378140801783	<x> поэтому_adv <x>	1.0751220280037796e+29	-2.076689051407759
388	14	0.2964717772584539	-2.826700495280971	в_pr <x> если_conj	5.343323410634402e+31	-2.133454573550383
508	12	0.23276974783700508	-2.8915434306610286	<x> вопрос_s <x>	2.3015648550647955e+29	-2.1347411119179283
74	39	0.5591215948785178	-2.8931801391943255	<x> где_adv <x>	1.7565803999734041e+30	-2.3917281603663314
637	10	0.16957592134981136	-2.8993917710653627	<x> <x> получать_v	3.5632237371587186e+32	-2.094164424733711
169	24	0.4243898203786364	-2.9713197092896135	<x> о_pr <x>	1.0424971019297205e+30	-2.344264294183896
41	58	0.6138081131671121	-3.113715693768625	к_pr <x> <x>	1.414404278119557e+33	-2.6232908148934335
717	9	0.05939300359938831	-3.2070017340413797	<x> <x> следовательно_adv	3.583355210666161e+32	-2.229558585931148
151	25	0.3919683426862589	-3.215149353878296	<x> существовать_v <x>	9.299552473824703e+29	-2.508293903173139
132	28	0.4127269028530564	-3.2783928634675608	<x> найти_v <x>	1.7417176312905054e+30	-2.576100137222941
93	34	0.46150927593933627	-3.298632566345612	<x> <x> являться_v	3.750044709025902e+32	-2.6361988495989888
73	40	0.5018459604586324	-3.3048395475659853	<x> от_pr <x>	2.3209217104589623e+30	-2.678341057483487
889	8	-0.02306915659258466	-3.3678265462806127	задать_partcp <x> <x>	1.4014973052555526e+33	-2.2753992887872094
504	12	0.11563711423900735	-3.4290855489624192	например_adv <x> <x>	1.4014973052555526e+33	-2.4308804239669706
22	76	0.6294143722615219	-3.4321349714942793	по_pr <x> <x>	1.4189963646818492e+33	-2.907239546208876
999	7	-0.1032395052765682	-3.4815169588306647	<x> сумма_s <x>	7.4007068364994605e+28	-2.2877553376459505
275	18	0.2399652492412089	-3.502676401664219	вид_s <x> <x>	1.401285785369559e+33	-2.5923792798103866
197	22	0.28255712596567706	-3.62325569202464	<x> <x> ответ_s	3.673671679093914e+32	-2.7214992849079334
523	11	0.04146227182421889	-3.6312925451092597	из_pr <x> в_pr	4.871520075368249e+31	-2.508892700876662
161	25	0.317006285005037	-3.653290652751805	матрица_s <x> <x>	1.4029538817002146e+33	-2.777017280193036
711	9	-0.04691589854695268	-3.681654807821014	<x> переменный_a <x>	1.7023969702083816e+29	-2.4669575497991456
696	9	-0.04691589854695252	-3.681654807821014	<x> <x> переменный_a	3.596193587407707e+32	-2.4669575497991456
793	8	-0.10202049798740673	-3.7163658152758705	есть_adv <x> <x>	1.4005025305441674e+33	-2.4431098673389724
356	15	0.13428717134667179	-3.7348475467647466	<x> через_pr <x>	4.563357500960848e+29	-2.6648039810266932
25	73	0.5713114176979535	-3.8530716961252174	<x> по_pr <x>	7.069581283302776e+30	-3.198734417289359
406	14	0.07279085881493139	-3.9282739056147755	равный_a <x> <x>	1.401656673239019e+33	-2.7437089140501674
578	11	-0.03612530941803116	-4.015178963325774	оператор_s <x> <x>	1.4003477760322926e+33	-2.700521645373954
204	21	0.199323264743863	-4.02234859293327	плоскость_s <x> <x>	1.402517105160969e+33	-2.9353575041320448
209	21	0.199323264743863	-4.022348592933271	<x> <x> плоскость_s	3.666259756231535e+32	-2.9353575041320457
997	7	-0.24714992808180267	-4.124242152848255	при_pr <x> в_pr	4.295059522311708e+31	-2.578247124475678
265	18	0.12754937302055253	-4.130333511992782	что_conj <x> в_pr	4.7416133305394875e+31	-2.940108589305469
859	8	-0.19299415803489703	-4.142358255158965	<x> <x> между_pr	3.5723678727610885e+32	-2.638634869935484
627	10	-0.10713342138105934	-4.181001879383353	формула_s <x> <x>	1.400399290279541e+33	-2.743691844065831
380	14	-0.002310596425787305	-4.338117562459974	<x> <x> прямой_a	3.632992203438419e+32	-2.9521178717353203
772	8	-0.24029987281325374	-4.374717767822468	<x> <x> поэтому_adv	3.592523302502274e+32	-2.741330899705643
600	10	-0.15400002641903351	-4.423468656632703	пусть_conj <x> <x>	1.402354437305989e+33	-2.8560367860020586
142	27	0.21769608540017643	-4.437445540577096	<x> <x> вектор_s	3.789445213001251e+32	-3.258965163662509
51	49	0.39000682635297307	-4.516856998960812	<x> уравнение_s <x>	2.2308201247401366e+30	-3.5214244401246173
782	8	-0.278569889740971	-4.568350695042056	<x> весь_a <x>	4.002495040602136e+29	-2.824949219769521
94	34	0.26738070682160964	-4.613593291208502	<x> <x> от_pr	3.729482724275197e+32	-3.447182446345741
387	14	-0.05869306632330619	-4.66013757855263	любой_a <x> <x>	1.4041772712942745e+33	-3.1098877077768896
431	13	-0.10922580034229899	-4.779227448389183	прямой_a <x> <x>	1.4014443211527597e+33	-3.133990925499322
890	8	-0.3664769788903988	-5.033069720369067	<x> <x> а_s	3.532215163939098e+32	-3.0189284557704448
108	32	0.17991786557127004	-5.109136503916691	от_pr <x> <x>	1.4094484719626797e+33	-3.7034629092998257
102	33	0.18590612229038825	-5.14306697168645	<x> <x> теорема_s	3.7725358568102556e+32	-3.7358032485477755
469	12	-0.22470301776223525	-5.263052776108337	<x> <x> рассмотреть_v	3.6274613134455904e+32	-3.315863979263325
898	8	-0.41538657937134504	-5.304155818476489	<x> <x> і_і	3.550440247117432e+32	-3.128056002905771
937	8	-0.43585068193106075	-5.420335574808241	<x> доказательство_s <x>	1.1714530075857791e+29	-3.173980589075765
452	13	-0.22470301776223503	-5.477959008710282	<x> решение_s <x>	2.284481124129656e+29	-3.451260652243468
133	28	0.08107429807387337	-5.49331754211213	где_adv <x> <x>	1.407435063260046e+33	-3.8478466733073318
492	12	-0.27099667003617023	-5.547633897562014	<x> <x> ряд_s	3.6477603853681416e+32	-3.4395282922713357
183	23	-0.013629460706279205	-5.641908658544443	<x> вектор_s <x>	7.148272546057464e+29	-3.8243247899954746
566	11	-0.32917228431826484	-5.6664861150557675	пример_s <x> <x>	1.4010229511383824e+33	-3.4430919379946063
562	11	-0.32917228431826484	-5.666486115055769	<x> <x> пример_s	3.592523302502274e+32	-3.443091937994607
526	11	-0.33446658398777773	-5.699512258090367	<x> множество_s <x>	2.8941286083913254e+29	-3.4568108073057093
219	20	-0.08311654026252367	-5.741379659725873	<x> как_conj <x>	9.258217321110047e+29	-3.7991473385254038
101	33	0.10484831832815215	-5.772299506540053	<x> пусть_part <x>	1.6449920591805176e+30	-4.076714121997687
105	32	0.053306232039095375	-6.096664432736587	у_pr <x> <x>	1.4049153366729047e+33	-4.229566281925332
67	42	0.14814454081830034	-6.127903288842577	<x> к_pr <x>	4.083398380426136e+30	-4.3932916403210225
590	10	-0.45602856386869106	-6.190012319449391	также_adv <x> <x>	1.4013914064302865e+33	-3.5994200479809537
368	15	-0.26998389706310166	-6.195372779807789	ответ_s <x> <x>	1.4016034813592894e+33	-3.8424743208861423
315	16	-0.25188784708846573	-6.26893669234787	существовать_v <x> <x>	1.4055485307204834e+33	-3.9125611793621866
362	15	-0.2861035624263787	-6.308500376729308	<x> плоскость_s <x>	4.750632250570675e+29	-3.8908403622295853
401	14	-0.3532177582849158	-6.5629831281910525	<x> <x> о_pr	3.6551549153910135e+32	-3.954730322972263
179	23	-0.13758103771629066	-6.578336114684803	определение_s <x> <x>	1.4056064854310694e+33	-4.271576673622803
14	89	0.3410069281106809	-6.623646285785346	из_pr <x> <x>	1.4305423475755397e+33	-5.076962382775778
103	32	-0.011753843364750396	-6.638836628951434	<x> <x> который_a	3.776290455393497e+32	-4.503011001201587
851	8	-0.6553373720920974	-6.775766065345355	система_s <x> <x>	1.401656673239019e+33	-3.6770577991384155
592	10	-0.5541386493185386	-6.848136429126198	<x> <x> б_part	3.598029382974073e+32	-3.8489864517314
35	63	0.20601791731787134	-6.897911359908478	<x> при_pr <x>	6.704409720063038e+30	-5.04552720087229
129	29	-0.0815648059027291	-6.900315489076502	<x> <x> пусть_part	3.7257498254299535e+32	-4.568486828909235
146	26	-0.14535958639601243	-7.059591298805984	<x> <x> <x>dv	3.766907212448648e+32	-4.571733619766757
703	9	-0.6397405170410789	-7.077249874090709	<x> прямой_a <x>	2.619987777251956e+29	-3.8614831405553303
181	23	-0.20271866792671783	-7.10364907788549	<x> <x> где_adv	3.733217359891664e+32	-4.50971872464415
235	20	-0.2709966700361704	-7.161964565371141	<x> задача_s <x>	6.641654546264035e+29	-4.44041193159204
36	62	0.17090620732778153	-7.205516288849458	<x> <x> с_pr	3.9912394014322724e+32	-5.206779759180474
602	10	-0.6080316573137411	-7.229155650518035	<x> вид_s <x>	2.501627865189546e+29	-3.987951318982468
90	35	-0.061706005199553896	-7.396096752702719	<x> <x> тогда_adv	3.761282472719144e+32	-4.930546519906187
261	18	-0.35139502267809775	-7.4269703933145275	<x> <x> в	3.634836703602465e+32	-4.478180843055766
402	14	-0.47498672157257554	-7.4704940826339925	<x> получить_v <x>	7.661744182507646e+29	-4.315556997522606
162	25	-0.21463180729334067	-7.508934082838687	<x> теорема_s <x>	9.085916047955036e+29	-4.7473706672868445
273	18	-0.3672664153209798	-7.556059011460919	вектор_s <x> <x>	1.4020309488798422e+33	-4.531024322911681
252	19	-0.34499725147994703	-7.577436336342312	задача_s <x> <x>	1.4018701315330242e+33	-4.57904795577944
55	46	0.023139272829868388	-7.607411384059341	<x> <x> число_s	3.9547112863736265e+32	-5.222757554333646
770	8	-0.7938982026250749	-7.743930701443291	множество_s <x> <x>	1.4009705936535193e+33	-4.005419685012151
695	9	-0.7355559923270641	-7.76924753551207	на_pr <x> в_pr	5.0702360289275975e+31	-4.10059526903012
457	13	-0.5514481289473736	-7.78681112107565	<x> <x> существовать_v	3.631148138346484e+32	-4.380650271425203
507	12	-0.591911991950464	-7.792662744585467	<x> ответ_s <x>	3.596171712641368e+29	-4.322892193448232
123	29	-0.2376227611879675	-8.303789231524444	<x> функция_s <x>	1.1132519307122728e+30	-5.2082363475112095
58	46	-0.04948434330739655	-8.350316101108152	иметь_v <x> <x>	1.4175992239282964e+33	-5.5902977051418485
386	14	-0.5872730971469434	-8.378005037076932	<x> <x> найти_v	3.645912840166699e+32	-4.655082309079632
116	31	-0.2367927117576447	-8.577212568715744	<x> тогда_adv <x>	1.073787457856467e+30	-5.381278575882911
64	45	-0.0811932030347345	-8.591658786921494	<x> <x> иметь_v	3.985461439299657e+32	-5.689005876084619
503	12	-0.6973791429090234	-8.646406108946497	<x> <x> получить_v	3.598029382974073e+32	-4.624340087354083
44	54	-0.015031837527166544	-8.660434815732495	<x> <x> быть_v	3.94512454473366e+32	-5.867557259911947
622	10	-0.8427373400890401	-9.064975535405965	<x> <x> следовать_v	3.634836703602465e+32	-4.610013356199279
61	45	-0.12666004485238908	-9.081515650937103	<x> <x> по_pr	3.8878310683874675e+32	-5.919353214040534
71	40	-0.17849458833978207	-9.106723146032566	<x> число_s <x>	1.8802146324847494e+30	-5.83010232757462
612	10	-0.854946397784258	-9.168889868512831	<x> <x> о	3.6145711335105e+32	-4.643170775156291
47	51	-0.09883666421054946	-9.346935944280755	<x> <x> при_pr	3.874518610048792e+32	-6.151386600930873
50	50	-0.12606314991591053	-9.565873294841492	<x> быть_v <x>	4.053341606676974e+30	-6.236348630711078
119	30	-0.35839995608243574	-9.661504732039903	<x> <x> доказать_v	3.853641886728248e+32	-5.81139450629548
760	9	-0.9947404335340905	-9.888656541862392	следовать_v <x> <x>	1.4008660885359588e+33	-4.770831685961423
203	21	-0.5543763451821441	-9.926282757123854	<x> <x> у_pr	3.6625564033563405e+32	-5.5785951384690335
7	108	0.13264935235145373	-10.044835691574864	<x> <x> на_pr	4.2433609545457324e+32	-7.162897068412583
140	27	-0.4698155155987666	-10.31878871728642	уравнение_s <x> <x>	1.4030087840728365e+33	-5.97165342838429
8	106	0.10568230475118452	-10.333412639348607	на_pr <x> <x>	1.4346847406091906e+33	-7.3001317854222485
551	11	-0.9456130165125887	-10.455276855072754	<x> <x> как_conj	3.605376918945765e+32	-5.130819686996649
272	18	-0.6885629956257531	-10.49927950519865	теорема_s <x> <x>	1.4032843095108132e+33	-5.63249215868353
913	8	-1.1646654349764025	-10.842057536956691	<x> следовать_v <x>	2.0172409462684124e+29	-4.931650015723567
875	8	-1.1687466117882197	-10.880784122400614	<x> <x> м	3.6090532989241865e+32	-4.942269872207342
242	19	-0.6987662545173191	-10.89448108780453	<x> у_pr <x>	8.952560247453193e+29	-5.823873112386069
292	17	-0.7583364632867654	-10.913374013759537	<x> <x>dv <x>	8.351216610287195e+29	-5.714762474266365
811	8	-1.1768744926716201	-10.958237293288448	о <x> <x>	1.401233079153126e+33	-4.963449356864351
154	25	-0.6003166921857355	-11.342670447981895	<x> <x> к_pr	3.740691840889076e+32	-6.2739175173378365
38	59	-0.21188846978736758	-11.498937091608529	<x> <x> для_pr	4.074483607490335e+32	-7.276884163029879
325	16	-0.8457993045371047	-11.499248447650384	<x>dv <x> <x>	1.4030087840728365e+33	-5.841765680321878
282	17	-0.852082959779962	-11.922890314636453	пусть_part <x> <x>	1.4071359720539042e+33	-6.043804949643876
13	92	-0.09867619375500172	-12.5514203369862	<x> на_pr <x>	1.9846329967392445e+31	-8.260774804489905
175	23	-0.7512262931415313	-12.608015344466619	<x> <x> точка_s	3.75940842725283e+32	-6.618446475728076
283	17	-1.0081409150652	-13.755959387281376	функция_s <x> <x>	1.4019772743010532e+33	-6.6058805066651205
43	57	-0.39475028667704687	-13.849920134819042	<x> если_conj <x>	6.832779760256066e+30	-8.226433412135492
88	35	-0.6406363227456687	-13.96886819944796	быть_v <x> <x>	1.4109550229324712e+33	-7.61931627120782
49	50	-0.49087031308099227	-14.352479255709694	<x> из_pr <x>	1.260696858082759e+31	-8.245628040426837
297	17	-1.1035261808941808	-14.978005435711326	тогда_adv <x> <x>	1.4042336485394196e+33	-6.958840771801449
15	88	-0.29970116582710116	-15.51347681650494	что_conj <x> <x>	1.4278279552306497e+33	-9.523131402700798
194	22	-1.0409910645898472	-16.117115879492943	число_s <x> <x>	1.4043466021052956e+33	-7.652136647297538
390	14	-1.3137463174955075	-16.311407251723278	он <x> <x>	1.4042336485394196e+33	-7.045844644370322
52	48	-0.6426778001206324	-16.391638666623017	если_conj <x> <x>	1.4163608359824762e+33	-8.934492333659458
62	45	-0.7357872045121138	-17.376425214934756	<x> <x> если_conj	4.010527335607871e+32	-9.170511974167445
355	15	-1.3678976535900265	-17.67782386734198	<x> точка_s <x>	7.592380691212926e+29	-7.494106253195096
3	187	-0.1164196329272939	-18.28517048013237	<x> <x> в_pr	5.322847327020256e+32	-11.960690958824157
617	10	-1.7991731446657493	-20.564828399232265	<x> <x> он	3.599865613927562e+32	-7.507627287870311
918	8	-1.9465569367722921	-20.676380840397208	в_pr в_pr <x>	1.3565798272391017e+32	-7.1724687703641985
104	32	-1.1347265028557165	-21.122579584976584	<x> <x> из_pr	3.836599903934357e+32	-9.708089113188866
536	11	-1.8058589330536572	-21.684165486836708	<x> доказать_v <x>	8.673555470509622e+29	-7.897943377265669
609	10	-1.9528601543111823	-23.231962948975113	точка_s <x> <x>	1.402734949880641e+33	-8.041393614111984
0	1724	0.37147281023152917	-27.6753782772448	<x> <x> <x>	2.219183351839673e+33	-21.43808315299203
965	7	-2.4579356296333503	-28.694397880223974	доказать_v <x> <x>	1.4018166634639475e+33	-8.33721682378571
192	22	-2.2997011658271007	-45.098200912480166	<x> <x> что_conj	3.6718180462814395e+32	-13.842032266359073
385	14	-2.9517778624067947	-58.67167664136631	<x> что_conj <x>	9.663643241788188e+30	-14.365535401347957
